path	line	declaration_kind	declaration_name	matched_terms	source_line
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	82	theorem	explicitActorPriorityRequest_rejected	ActorPriorityRequest,actorPriority,priority	theorem explicitActorPriorityRequest_rejected
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	83			ActorPriorityAssignment,actorPriority,priority	(assignment : ActorPriorityAssignment) :
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	84			RequestWithinSupportedFragment	¬RequestWithinSupportedFragment (some assignment) := by
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	86			RequestWithinSupportedFragment	RequestWithinSupportedFragment,
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	90			priority	The E4B actor-priority boundary combines metadata agreement with rejection
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	91			priority	of any external actor-priority assignment.
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	96			ActorPriorityRequest,actorPriority,priority	(request : ActorPriorityRequest) :
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	98			actorPriority,priority	ActorPriorityMetadataCorresponds model program ∧
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	99			RequestWithinSupportedFragment	RequestWithinSupportedFragment request
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	104			ActorPriorityRequest,actorPriority,priority	(request : ActorPriorityRequest) :
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	109			actorPriority,priority	ActorPriorityMetadataCorresponds,
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	110			RequestWithinSupportedFragment	RequestWithinSupportedFragment,
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	111			actorPriority,priority	sourceActorPriorityMetadata,
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	112			actorPriority,priority	targetActorPriorityMetadata,
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	115	theorem	boundary_without_actor_priority	priority	theorem boundary_without_actor_priority
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	125	theorem	boundary_rejects_explicit_actor_priority	priority	theorem boundary_rejects_explicit_actor_priority
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	128			ActorPriorityAssignment,actorPriority,priority	(assignment : ActorPriorityAssignment) :
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	137			priority	Local message-server priority remains represented and is preserved by
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	138			priority	translation. It is not reinterpreted as actor-level scheduling priority.
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	140	theorem	localReactionPriority_preserved	priority	theorem localReactionPriority_preserved
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	142			priority	(Translation.compileMultiStorePayloadReaction server).priority =
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	143			priority	server.priority :=
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	144			priority	GlobalMultiStorePayloadDeclaredFragment.compileReaction_priority
Relico/Correctness/GlobalMultiStorePayloadActorPriorityBoundary.lean	147			actorPriority,priority	end GlobalMultiStorePayloadActorPriorityBoundary
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	30			priority	The existing actor-local source priority-eligibility relation.
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	32	abbrev	SourcePriorityEligible	priority	abbrev SourcePriorityEligible :=
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	33			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	36			priority	The existing actor-local target priority-eligibility relation.
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	38	abbrev	TargetPriorityEligible	priority	abbrev TargetPriorityEligible :=
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	39			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	195			priority	Compilation preserves actor-local message-server priority definitionally.
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	198	theorem	compileReaction_priority	priority	theorem compileReaction_priority
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	200			priority	(Translation.compileMultiStorePayloadReaction server).priority =
Relico/Correctness/GlobalMultiStorePayloadDeclaredFragment.lean	201			priority	server.priority := by
Relico/Correctness/GlobalMultiStorePayloadDispatchCorrespondence.lean	6			priority	pointwise through aligned actor stores. Actor selection, cross-actor priority,
Relico/Correctness/GlobalMultiStorePayloadExternalSendCorrespondence.lean	221			priority	state relation. It deliberately contains no global dispatch or actor-priority
Relico/Correctness/MultiStoreDispatch.lean	2			priority	import Relico.Correctness.PriorityEligibility
Relico/Correctness/MultiStoreDispatch.lean	70			priority	hSourcePriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	137			priority	have hTargetPriorityEligible :
Relico/Correctness/MultiStoreDispatch.lean	138			priority	LF.IsReactionPriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	144			priority	sourcePriorityEligible_implies_targetReactionPriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	148			priority	hSourcePriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	234			priority	hTargetPriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	308			priority	hTargetPriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	398			priority	have hSourcePriorityEligible :
Relico/Correctness/MultiStoreDispatch.lean	399			priority	DTR.IsPriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	404			priority	targetReactionPriorityEligible_implies_sourcePriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	408			priority	hTargetPriorityEligible
Relico/Correctness/MultiStoreDispatch.lean	509			priority	hSourcePriorityEligible
Relico/Correctness/MultiStoreExecutableTranslation.lean	137			priority	the positive-delay priority timing fragment.
Relico/Correctness/MultiStoreExecutableTranslation.lean	140			priority	execution. Runtime well-formedness and the priority timing invariants
Relico/Correctness/MultiStoreExecutableTranslation.lean	148			priority	(hPriorityTiming :
Relico/Correctness/MultiStoreExecutableTranslation.lean	149			priority	DTR.MultiStoreModel.PriorityTimingWellFormed
Relico/Correctness/MultiStoreExecutableTranslation.lean	202			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/MultiStoreExecutableTranslation.lean	209			priority	hPriorityTiming.constructorBody
Relico/Correctness/MultiStoreExecutableTranslation.lean	218			priority	hPriorityTiming.messageServerBodies
Relico/Correctness/MultiStoreExecutableTranslation.lean	226			priority	executable multi-server translator in the positive-delay priority timing
Relico/Correctness/MultiStoreExecutableTranslation.lean	235			priority	(hPriorityTiming :
Relico/Correctness/MultiStoreExecutableTranslation.lean	236			priority	DTR.MultiStoreModel.PriorityTimingWellFormed
Relico/Correctness/MultiStoreExecutableTranslation.lean	292			priority	hPriorityTiming
Relico/Correctness/MultiStoreMachineTrace.lean	2			priority	import Relico.Correctness.PriorityMachineTiming
Relico/Correctness/MultiStoreMachineTrace.lean	324			priority	executions in the positive-delay priority timing fragment.
Relico/Correctness/MultiStoreMachineTrace.lean	327			priority	Source priority timing and target zero-microstep invariants are preserved
Relico/Correctness/MultiStoreMachineTrace.lean	367			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/MultiStoreMachineTrace.lean	375			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/MultiStoreMachineTrace.lean	434			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/MultiStoreMachineTrace.lean	437			priority	DTR.MultiStoreMachineStep.preserves_priorityTimingWellFormed
Relico/Correctness/MultiStorePayloadBackwardDispatchRuntime.lean	31			priority	needed to reconcile DTR priority selection with complete LF tags.
Relico/Correctness/MultiStorePayloadBackwardDispatchRuntime.lean	88			priority	hTargetPriorityEligible
Relico/Correctness/MultiStorePayloadBackwardDispatchRuntime.lean	135			priority	hTargetPriorityEligible
Relico/Correctness/MultiStorePayloadBackwardDispatchRuntime.lean	366			priority	hTargetPriorityEligible.isEarliest
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	8			priority	with one corresponding LF action occurrence that is reaction-priority
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	12			priority	with one corresponding DTR message occurrence that is source-priority
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	190			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	202			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	233			priority	multiStorePayloadBase_sourcePriorityEligible_implies_exists_targetReactionPriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	375			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	382			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	395			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	402			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	422			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	485			priority	Synchronize target occurrence removal with source priority eligibility.
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	491			priority	DTR priority eligibility is insensitive to payload and transfers directly.
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	513			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	526			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	556			priority	multiStorePayloadBase_targetReactionPriorityEligible_implies_exists_sourcePriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	576			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadBaseDispatchSelection.lean	582			priority	DTR.MultiStorePayloadIsPriorityEligible,
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	7			priority	complete-tag order must not contradict DTR message-server priority among
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	15			priority	import Relico.Correctness.MultiStorePayloadPriorityOrder
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	27			priority	`DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual`.
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	29	def	MultiStorePayloadBaseStrictPriorityPrecedes	priority	def MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	33			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	37			priority	¬DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	42	theorem	MultiStorePayloadBaseStrictPriorityPrecedes.precedes	priority	theorem MultiStorePayloadBaseStrictPriorityPrecedes.precedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	46			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	50			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	56	theorem	MultiStorePayloadBaseStrictPriorityPrecedes.not_reverse	priority	theorem MultiStorePayloadBaseStrictPriorityPrecedes.not_reverse
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	60			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	64			priority	¬DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	79			priority	* an earlier LF microstep must correspond to a strictly higher-priority DTR
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	105			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	114			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	275			priority	(hPriority :
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	276			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	294			priority	hPriority⟩))⟩
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	296	theorem	MultiStorePayloadBasePairSelectionCompatible.strictPriority_of_leftEarlier	priority	theorem MultiStorePayloadBasePairSelectionCompatible.strictPriority_of_leftEarlier
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	313			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	346	theorem	MultiStorePayloadBasePairSelectionCompatible.strictPriority_of_rightEarlier	priority	theorem MultiStorePayloadBasePairSelectionCompatible.strictPriority_of_rightEarlier
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	363			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	369			priority	hCompatible.symm.strictPriority_of_leftEarlier
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	743			priority	A source-priority-eligible occurrence has an aligned generated-LF occurrence
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	744			priority	that is reaction-priority eligible.
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	750			priority	multiStorePayloadBase_sourcePriorityEligible_implies_exists_targetReactionPriorityEligible
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	767			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	776			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	924			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	928			priority	hPairCompatible.strictPriority_of_rightEarlier
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	933			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1030			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1046			priority	Correctness.multiStorePayloadPriorityServerOrder_implies_reactionOrder
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1057			priority	A reaction-priority-eligible generated-LF occurrence has an aligned source
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1058			priority	occurrence that is source-priority eligible.
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1061			priority	multiStorePayloadBase_targetReactionPriorityEligible_implies_exists_sourcePriorityEligible
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1078			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1088			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1256			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1260			priority	hPairCompatible.strictPriority_of_leftEarlier
Relico/Correctness/MultiStorePayloadBaseSelectionCompatibility.lean	1290			priority	Correctness.multiStorePayloadReactionOrder_implies_priorityServerOrder
Relico/Correctness/MultiStorePayloadDetailedDispatchWeakMatches.lean	51			priority	_hPriorityEligible
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	1			priority	import Relico.LF.PriorityTimingInvariant
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	898			priority	A declared source server's normalized priority position precedes itself.
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	900	theorem	multiStorePayloadInvocationPriority_self_of_mem	priority	theorem multiStorePayloadInvocationPriority_self_of_mem
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	907			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	913			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	919			priority	(DTR.MultiStorePayloadMessageServerPriority.mem_normalize_iff
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	925			priority	The sole pending source message is priority eligible.
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	928			priority	same-name priority obligation follows from declaration membership.
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	930	theorem	multiStorePayloadInvocationSource_priorityEligible	priority	theorem multiStorePayloadInvocationSource_priorityEligible
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	941			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	973			priority	multiStorePayloadInvocationPriority_self_of_mem
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	1058			priority	(multiStorePayloadInvocationSource_priorityEligible
Relico/Correctness/MultiStorePayloadDetailedInvocationEntry.lean	1379			priority	hPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	26			priority	strict source-priority cycle for equal source names.
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	176			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	183			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	196			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	203			priority	MultiStorePayloadBaseStrictPriorityPrecedes
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	221			priority	Transfer LF reaction-priority eligibility between two actions that correspond
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	224	theorem	multiStorePayloadBase_reactionPriorityEligible_of_sameSource	priority	theorem multiStorePayloadBase_reactionPriorityEligible_of_sameSource
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	248			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	253			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	326			priority	LF reaction-priority eligibility, and payload-aware residual compatibility.
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	344			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	356			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	393			priority	multiStorePayloadBase_sourcePriorityEligible_implies_exists_targetReactionPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	404			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	409			priority	multiStorePayloadBase_reactionPriorityEligible_of_sameSource
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	427			priority	DTR priority eligibility, and payload-aware residual compatibility.
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	445			priority	LF.MultiStorePayloadIsReactionPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	458			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	494			priority	multiStorePayloadBase_targetReactionPriorityEligible_implies_exists_sourcePriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	514			priority	DTR.MultiStorePayloadIsPriorityEligible
Relico/Correctness/MultiStorePayloadDispatchSelection.lean	520			priority	DTR.MultiStorePayloadIsPriorityEligible,
Relico/Correctness/MultiStorePayloadForwardDispatchRuntime.lean	15			priority	needed to reconcile DTR priority selection with complete LF tags.
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	155			priority	Priority normalization on the source side is exactly the declaration
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	158	theorem	multiStorePayloadPriorityServerNamePrecedesOrEqual_compileMessageReactions	priority	theorem multiStorePayloadPriorityServerNamePrecedesOrEqual_compileMessageReactions
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	162			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	175			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual,
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	177			priority	Translation.priorityOrderedMultiStorePayloadMessageServers
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	182			priority	(DTR.MultiStorePayloadMessageServerPriority.normalize
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	189	theorem	multiStorePayloadPriorityServerOrder_implies_reactionOrder	priority	theorem multiStorePayloadPriorityServerOrder_implies_reactionOrder
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	194			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	206			priority	(multiStorePayloadPriorityServerNamePrecedesOrEqual_compileMessageReactions
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	216	theorem	multiStorePayloadReactionOrder_implies_priorityServerOrder	priority	theorem multiStorePayloadReactionOrder_implies_priorityServerOrder
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	228			priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual
Relico/Correctness/MultiStorePayloadPriorityOrder.lean	233			priority	(multiStorePayloadPriorityServerNamePrecedesOrEqual_compileMessageReactions
Relico/Correctness/MultiStorePayloadSelectionCompatibility.lean	338			priority	* the approved MultiStorePayloadBase non-overtaking and priority compatibility proof; and
Relico/Correctness/MultiStoreStructural.lean	64			priority	(Translation.priorityOrderedMessageServers
Relico/Correctness/MultiStoreStructural.lean	323			priority	Translation.priorityOrderedMessageServers,
Relico/Correctness/MultiStoreStructural.lean	326			priority	DTR.MessageServerPriority.map_normalize_nodup
Relico/Correctness/MultiStoreStructural.lean	386			priority	Translation.priorityOrderedMessageServers,
Relico/Correctness/MultiStoreStructural.lean	389			priority	DTR.MessageServerPriority.map_normalize_nodup
Relico/Correctness/PriorityEligibility.lean	2			priority	import Relico.Correctness.PriorityOrder
Relico/Correctness/PriorityEligibility.lean	3			priority	import Relico.Correctness.PriorityTiming
Relico/Correctness/PriorityEligibility.lean	4			priority	import Relico.DTR.MultiStorePriorityScheduling
Relico/Correctness/PriorityEligibility.lean	186			priority	Source priority eligibility transports to generated-LF reaction
Relico/Correctness/PriorityEligibility.lean	187			priority	priority eligibility.
Relico/Correctness/PriorityEligibility.lean	191			priority	priority-order obligation.
Relico/Correctness/PriorityEligibility.lean	193	theorem	sourcePriorityEligible_implies_targetReactionPriorityEligible	priority	theorem sourcePriorityEligible_implies_targetReactionPriorityEligible
Relico/Correctness/PriorityEligibility.lean	213			priority	DTR.IsPriorityEligible
Relico/Correctness/PriorityEligibility.lean	217			priority	LF.IsReactionPriorityEligible
Relico/Correctness/PriorityEligibility.lean	262			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/PriorityEligibility.lean	280			priority	priorityServerOrder_implies_reactionOrder
Relico/Correctness/PriorityEligibility.lean	292			priority	Generated-LF reaction-priority eligibility transports back to source
Relico/Correctness/PriorityEligibility.lean	293			priority	priority eligibility when every pending target occurrence has
Relico/Correctness/PriorityEligibility.lean	299	theorem	targetReactionPriorityEligible_implies_sourcePriorityEligible	priority	theorem targetReactionPriorityEligible_implies_sourcePriorityEligible
Relico/Correctness/PriorityEligibility.lean	318			priority	LF.IsReactionPriorityEligible
Relico/Correctness/PriorityEligibility.lean	326			priority	DTR.IsPriorityEligible
Relico/Correctness/PriorityEligibility.lean	395			priority	reactionOrder_implies_priorityServerOrder
Relico/Correctness/PriorityMachineTiming.lean	2			priority	import Relico.DTR.PriorityTimingInvariant
Relico/Correctness/PriorityMachineTiming.lean	3			priority	import Relico.LF.PriorityTimingInvariant
Relico/Correctness/PriorityMachineTiming.lean	12			priority	translation of a priority-timing-well-formed source body, that schedule
Relico/Correctness/PriorityMachineTiming.lean	28			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/PriorityMachineTiming.lean	99			priority	DTR.Stmt.PriorityTimingWellFormed
Relico/Correctness/PriorityMachineTiming.lean	104			priority	((DTR.Body.priorityTimingWellFormed_cons
Relico/Correctness/PriorityMachineTiming.lean	115			priority	DTR.Stmt.PriorityTimingWellFormed
Relico/Correctness/PriorityMachineTiming.lean	127			priority	the positive-delay priority timing restriction.
Relico/Correctness/PriorityMachineTiming.lean	153			priority	DTR.Body.PriorityTimingWellFormed
Relico/Correctness/PriorityOrder.lean	1			priority	import Relico.DTR.MultiStorePriorityScheduling
Relico/Correctness/PriorityOrder.lean	130			priority	Stable source priority order is exactly the reaction declaration order
Relico/Correctness/PriorityOrder.lean	133	theorem	priorityServerNamePrecedesOrEqual_compileMessageReactions	priority	theorem priorityServerNamePrecedesOrEqual_compileMessageReactions
Relico/Correctness/PriorityOrder.lean	137			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/PriorityOrder.lean	150			priority	DTR.PriorityServerNamePrecedesOrEqual,
Relico/Correctness/PriorityOrder.lean	152			priority	Translation.priorityOrderedMessageServers
Relico/Correctness/PriorityOrder.lean	157			priority	(DTR.MessageServerPriority.normalize
Relico/Correctness/PriorityOrder.lean	164	theorem	priorityServerOrder_implies_reactionOrder	priority	theorem priorityServerOrder_implies_reactionOrder
Relico/Correctness/PriorityOrder.lean	169			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/PriorityOrder.lean	181			priority	(priorityServerNamePrecedesOrEqual_compileMessageReactions
Relico/Correctness/PriorityOrder.lean	191	theorem	reactionOrder_implies_priorityServerOrder	priority	theorem reactionOrder_implies_priorityServerOrder
Relico/Correctness/PriorityOrder.lean	203			priority	DTR.PriorityServerNamePrecedesOrEqual
Relico/Correctness/PriorityOrder.lean	208			priority	(priorityServerNamePrecedesOrEqual_compileMessageReactions
Relico/Correctness/PriorityTiming.lean	2			priority	import Relico.DTR.PriorityTimingWellFormed
Relico/Correctness/PriorityTiming.lean	3			priority	import Relico.LF.PriorityTimingInvariant
Relico/Correctness/PriorityTiming.lean	15			priority	This is the bridge needed to transport source same-time priority order
Relico/DTR/BoundPayloadSyntax.lean	45			priority	priority :
Relico/DTR/BoundPayloadTimingWellFormed.lean	16	def	PriorityTimingWellFormed	priority	def PriorityTimingWellFormed :
Relico/DTR/BoundPayloadTimingWellFormed.lean	27	theorem	priorityTimingWellFormed_selfSendInt	priority	theorem priorityTimingWellFormed_selfSendInt
Relico/DTR/BoundPayloadTimingWellFormed.lean	31			priority	PriorityTimingWellFormed
Relico/DTR/BoundPayloadTimingWellFormed.lean	47	def	PriorityTimingWellFormed	priority	def PriorityTimingWellFormed :
